IRTT,TTOC,MITR,MATR,Label,,
0.005310217,0.162629435,0.009312652,0.018293043,1,,
0.005234174,0.174596435,0.009294348,0.032415043,1,,
0.00533013,0.17804413,0.009261435,0.032375913,1,,
0.00539087,0.167834739,0.009207391,0.02153113,1,,
0.004666652,0.150303087,0.009261565,0.013617,1,,
0.004476739,0.181409739,0.009396087,0.029790826,1,,
0.004405087,0.176592261,0.009243435,0.033355696,1,,
0.005211043,0.15762887,0.00922,0.021062435,1,,
0.006833,0.184894,0.010490565,0.031936826,1,,
0.004605739,0.146918609,0.009304957,0.013513957,1,,
0.004846,0.176547,0.009332304,0.032919652,1,,
0.005388522,0.184128783,0.009410087,0.033943652,1,,
0.004877435,0.177347,0.009366217,0.033914348,1,,
0.004950739,0.16982487,0.009374565,0.021019261,1,,
0.007725435,0.238349304,0.01059213,0.044852826,1,,
0.005439522,0.180114696,0.009306609,0.03622,1,,
0.005649826,0.183331957,0.009400913,0.032114217,1,,
0.004241652,0.156674783,0.009410565,0.016168261,1,,
0.004674739,0.149332217,0.009129696,0.014605087,1,,
0.005003217,0.153767087,0.009269565,0.013393478,1,,
0.004248913,0.150165435,0.009329043,0.012849,1,,
0.006612435,0.228748913,0.009116304,0.042911391,1,,
0.00532013,0.159334913,0.009196957,0.019469913,1,,
0.004195913,0.159682826,0.009361348,0.016294826,1,,
0.004738435,0.161341043,0.009274478,0.022638913,1,,
0.004690087,0.153347565,0.009093783,0.012595652,1,,
0.00534513,0.163082,0.009286565,0.019603522,1,,
0.005885826,0.164743783,0.009425217,0.018591087,1,,
0.005083652,0.154737391,0.009334565,0.014733826,1,,
0.005416696,0.160857087,0.009342348,0.020122043,1,,
0.004651565,0.162393913,0.009123478,0.019937652,1,,
0.004101913,0.150698609,0.00937513,0.01242113,1,,
0.00437987,0.158113609,0.009188565,0.013847609,1,,
0.004685957,0.150015435,0.009193652,0.011692522,1,,
0.004297304,0.153101652,0.009276478,0.015613522,1,,
0.005287739,0.163404261,0.009322,0.019723391,1,,
0.004094261,0.167823043,0.009442957,0.023343261,1,,
0.005482043,0.158653478,0.009378565,0.015852522,1,,
0.004489478,0.166887696,0.009319478,0.021723565,1,,
0.005160783,0.178696261,0.009354696,0.034483565,1,,
0.005358522,0.168205435,0.009328652,0.020846696,1,,
0.005366304,0.168438826,0.009321043,0.02069713,1,,
0.008308348,0.175094696,0.009065043,0.031161957,1,,
0.005563913,0.167829,0.010712652,0.019567304,1,,
0.004635261,0.175979217,0.009333957,0.03342413,1,,
0.005518391,0.187308696,0.009192652,0.030613696,1,,
0.004697,0.158082435,0.009341565,0.014894391,1,,
0.005335348,0.176017435,0.009322478,0.033643,1,,
0.004492043,0.155019087,0.009355,0.013691435,1,,
0.005343,0.156201348,0.009285522,0.019070609,1,,
0.004496043,0.158870739,0.009386478,0.014933435,1,,
0.004956652,0.151052826,0.009348957,0.012970957,1,,
0.005316522,0.170457783,0.009321,0.032672087,1,,
0.005370913,0.161121348,0.009254,0.020266783,1,,
0.006834783,0.160098043,0.009288087,0.017916174,1,,
0.005449609,0.168101957,0.009279261,0.033387957,1,,
0.00454613,0.170512957,0.009349739,0.030046435,1,,
0.004768565,0.159766,0.009241174,0.019841739,1,,
0.004242261,0.153314391,0.00936487,0.016135609,1,,
0.004434783,0.150231,0.009452565,0.012526739,1,,
0.00520213,0.164074348,0.009315609,0.019476435,1,,
0.004753217,0.149551826,0.009272043,0.021371826,1,,
0.004508391,0.158004478,0.009238087,0.019832435,1,,
0.004199478,0.15433787,0.009165478,0.015198304,1,,
0.004499565,0.178912304,0.009027304,0.03277313,1,,
0.00429687,0.156356652,0.009508391,0.014144435,1,,
0.004776435,0.164837826,0.009266826,0.018919957,1,,
0.005306261,0.175658043,0.009287696,0.033388217,1,,
0.005358957,0.16261087,0.009267217,0.020418217,1,,
0.004186217,0.149486565,0.009374391,0.01323187,1,,
0.005333217,0.178181565,0.009326522,0.033339,1,,
0.005388391,0.169522087,0.009223043,0.033132957,1,,
0.004239652,0.154535087,0.009379435,0.014784913,1,,
0.005363261,0.186596652,0.009197696,0.030384739,1,,
0.005323696,0.165033522,0.009447783,0.021224087,1,,
0.005330565,0.175107348,0.00940813,0.03320987,1,,
0.005621522,0.165162565,0.009462348,0.017061261,1,,
0.005467478,0.165315043,0.009350043,0.019578652,1,,
0.005443783,0.163459174,0.009376913,0.019603652,1,,
0.004749478,0.184464435,0.009288,0.012724565,1,,
0.005389391,0.178759217,0.009261652,0.032832304,1,,
0.005403043,0.171185348,0.009455478,0.019628783,1,,
0.004445826,0.160599261,0.009132304,0.020406913,1,,
0.00536687,0.162145565,0.009341435,0.020818174,1,,
0.005383,0.172664652,0.009395304,0.032442174,1,,
0.005716565,0.156867565,0.009416565,0.014377391,1,,
0.005450348,0.176256565,0.009289348,0.033541565,1,,
0.005295696,0.162629609,0.009396391,0.021156261,1,,
0.004026348,0.160796609,0.009263,0.02065387,1,,
0.005357217,0.164462304,0.009366087,0.019554783,1,,
0.005367696,0.203093043,0.009258348,0.032960609,1,,
0.005487348,0.176302522,0.009286435,0.033683609,1,,
0.005675652,0.164385609,0.009312478,0.019885174,1,,
0.005425565,0.170025348,0.009386348,0.021844043,1,,
0.004284478,0.145828043,0.009330522,0.013190913,1,,
0.004967826,0.155945435,0.009376783,0.013285,1,,
0.005339522,0.17608713,0.00937013,0.032346478,1,,
0.005294087,0.174256696,0.009287,0.033043565,1,,
0.005325043,0.155977478,0.009233348,0.019742739,1,,
0.005397391,0.159176304,0.009294043,0.020209652,1,,
0.005383609,0.152619478,0.009327304,0.016282696,1,,
0.004610609,0.154506783,0.009219522,0.014696696,1,,
0.004543609,0.166361391,0.009308783,0.019713652,1,,
0.004139261,0.153434261,0.009145217,0.014624435,1,,
0.004117391,0.151316913,0.009280304,0.013339739,1,,
0.005277783,0.15802313,0.009237696,0.018134522,1,,
0.00435687,0.157511652,0.009410913,0.014552739,1,,
0.005192043,0.160703043,0.009354217,0.019582043,1,,
0.00469,0.22533013,0.00933113,0.043308609,1,,
0.005331783,0.175882043,0.009349913,0.032818478,1,,
0.004737304,0.153206565,0.009335391,0.014315,1,,
0.005308739,0.15994313,0.009332565,0.021537739,1,,
0.004246435,0.156876261,0.009336174,0.015445174,1,,
0.005025174,0.153302043,0.009314,0.012753478,1,,
0.005346478,0.181962174,0.00931213,0.019550522,1,,
0.004171391,0.161719522,0.009333783,0.021285913,1,,
0.004544304,0.154589652,0.009332913,0.013086261,1,,
0.005320261,0.164963043,0.009320913,0.021382565,1,,
0.005141913,0.174192957,0.009368304,0.032754261,1,,
0.005394391,0.160813783,0.009370826,0.019392652,1,,
0.005414783,0.166621913,0.009187348,0.033865348,1,,
0.005440174,0.177365217,0.009204826,0.034546478,1,,
0.004545304,0.155401826,0.009309,0.014154,1,,
0.005328087,0.165524826,0.009350043,0.020169739,1,,
0.004437652,0.160274652,0.009297304,0.020481696,1,,
0.005346783,0.161168652,0.009224609,0.018324304,1,,
0.004492522,0.156870304,0.009469391,0.012784478,1,,
0.005346696,0.160918696,0.009434043,0.013846565,1,,
0.004223087,0.155012435,0.009381478,0.014489609,1,,
0.005318261,0.166734957,0.009449826,0.018227913,1,,
0.00517087,0.159599174,0.009165261,0.01829087,1,,
0.005337826,0.16156113,0.009352957,0.021522913,1,,
0.004485261,0.155253087,0.009311087,0.013663217,1,,
0.005364304,0.15453813,0.009217174,0.01360513,1,,
0.004154826,0.171961957,0.009369522,0.033874522,1,,
0.00531813,0.175360478,0.009298348,0.033414522,1,,
0.004630696,0.164768696,0.009286478,0.021298522,1,,
0.005322913,0.161029261,0.009218435,0.021035174,1,,
0.006190783,0.158675957,0.009219391,0.014459522,1,,
0.004494348,0.158539957,0.009405261,0.019933304,1,,
0.005626913,0.175023261,0.009289,0.029867087,1,,
0.004437565,0.149743261,0.009336261,0.012673435,1,,
0.00440787,0.155003391,0.009263522,0.020312565,1,,
0.004694087,0.15953887,0.009297391,0.020100609,1,,
0.005015739,0.152789696,0.009326435,0.012508609,1,,
0.004808652,0.173312609,0.009259957,0.032579913,1,,
0.005380348,0.161678261,0.009390609,0.019458,1,,
0.004178348,0.152328261,0.009307435,0.013475,1,,
0.005366783,0.181510783,0.010579304,0.034884522,1,,
0.005351696,0.161945174,0.009487696,0.019444609,1,,
0.005346043,0.16635687,0.009410826,0.019446913,1,,
0.005427217,0.207058652,0.009414435,0.045696261,1,,
0.004480783,0.162037696,0.009318826,0.016172913,1,,
0.00538487,0.162767783,0.009428087,0.020073957,1,,
0.005393174,0.162033739,0.009505261,0.020486043,1,,
0.004476391,0.165391478,0.009356435,0.019720043,1,,
0.005322739,0.161911957,0.00939887,0.020189652,1,,
0.005156826,0.161534565,0.009375,0.020141435,1,,
0.005307652,0.154962304,0.009279435,0.018626522,1,,
0.004575957,0.156422217,0.009335087,0.020161826,1,,
0.00541813,0.159104348,0.009366435,0.018686565,1,,
0.005241174,0.167789609,0.009112739,0.029915957,1,,
0.004892652,0.152002087,0.009326435,0.014082435,1,,
0.005324739,0.156321174,0.009346522,0.019009174,1,,
0.004443957,0.144394348,0.009210261,0.012318435,1,,
0.005315913,0.170001391,0.009326,0.032404304,1,,
0.006302,0.169934261,0.009281391,0.031950652,1,,
0.004414652,0.149526087,0.009280522,0.013351391,1,,
0.004248087,0.207881478,0.009577,0.047481478,1,,
0.004215565,0.158189565,0.009261739,0.021922304,1,,
0.005160435,0.155638043,0.009187087,0.014654391,1,,
0.003869391,0.155445261,0.009246913,0.014141391,1,,
0.004900565,0.148129,0.009304043,0.011838391,1,,
0.005303609,0.160102783,0.009339522,0.019266,1,,
0.005321174,0.174587348,0.009148957,0.032550174,1,,
0.00532887,0.169677043,0.009304304,0.033401913,1,,
0.005418565,0.17939987,0.009466565,0.03431987,1,,
0.00542587,0.165100087,0.009419696,0.021314957,1,,
0.005879739,0.158590217,0.009219261,0.016308261,1,,
0.005445522,0.162232087,0.009378391,0.02047813,1,,
0.004671522,0.175496174,0.009388913,0.032838609,1,,
0.004375043,0.153925913,0.009318522,0.014448652,1,,
0.005339565,0.161307304,0.00931713,0.020640348,1,,
0.004355609,0.166372696,0.009302826,0.020567,1,,
0.004233304,0.155804913,0.009360217,0.014075,1,,
0.005311304,0.172098783,0.009296304,0.032907217,1,,
0.005235739,0.174913565,0.009170304,0.033577739,1,,
0.005325652,0.222222261,0.009342087,0.044739739,1,,
0.005397348,0.163917522,0.009299696,0.021473565,1,,
0.004525522,0.154267739,0.009216783,0.014255087,1,,
0.004715609,0.156834565,0.009274217,0.016537696,1,,
0.005305391,0.177729609,0.009352435,0.032457174,1,,
0.005320043,0.162124609,0.009455957,0.019202609,1,,
0.005338174,0.157432957,0.009317391,0.019430217,1,,
0.005042652,0.171148783,0.009363348,0.020521348,1,,
0.004579783,0.152297696,0.008902217,0.013948783,1,,
0.00732513,0.173820957,0.009343435,0.030231522,1,,
0.010568391,0.171518391,0.009306087,0.027563826,1,,
0.004987696,0.184648435,0.010793217,0.034968304,1,,
0.005712217,0.163559391,0.00937,0.022102087,1,,
0.005643957,0.168331913,0.009391696,0.019981826,1,,
0.005034043,0.156363435,0.009461,0.017208261,1,,
0.005458261,0.21565413,0.009352391,0.046432348,1,,
0.005184913,0.163518957,0.009330913,0.021306826,1,,
0.004794391,0.177301,0.009269565,0.034246522,1,,
0.005382652,0.16652787,0.009208609,0.022297826,1,,
0.004174652,0.169997739,0.009492,0.024811435,1,,
0.004688957,0.184436957,0.009357217,0.030313,1,,
0.005358217,0.180743783,0.010584435,0.033792696,1,,
0.004195348,0.159008435,0.009346826,0.017807348,1,,
0.004562348,0.159672739,0.009337217,0.014064435,1,,
0.004392391,0.215006957,0.009312261,0.04537,1,,
0.004763304,0.165468957,0.009327739,0.020752478,1,,
0.006156,0.162252435,0.009307391,0.018634565,1,,
0.004258609,0.160139913,0.00955187,0.014814261,1,,
0.005373087,0.193562087,0.009343435,0.030332304,1,,
0.004862826,0.155348522,0.009450174,0.013784652,1,,
0.005338565,0.176077435,0.009257348,0.032766174,1,,
0.004306565,0.157229565,0.009344174,0.015881565,1,,
0.004996087,0.173239957,0.00911513,0.034824696,1,,
0.005285217,0.162680957,0.009224043,0.020521652,1,,
0.005396696,0.212004043,0.009357,0.046723783,1,,
0.005501391,0.16460413,0.009305391,0.02134713,1,,
0.005418261,0.168820043,0.009364348,0.020178739,1,,
0.004623739,0.178404304,0.009427304,0.03062613,1,,
0.00542187,0.165294304,0.009313391,0.019228043,1,,
0.004233565,0.15246387,0.009334565,0.013984826,1,,
0.004407783,0.164583739,0.009335261,0.018032696,1,,
0.005995,0.163538,0.008975,0.020246,1,,
0.00371119,0.167897048,0.009524524,0.020215524,1,,
0.004139636,0.149819682,0.0093485,0.013107273,1,,
0.005537652,0.164646609,0.009388,0.01876413,1,,
0.005300696,0.169510609,0.009618739,0.020145435,1,,
0.005370739,0.159187913,0.009480217,0.014051348,1,,
0.005474348,0.196656,0.00927,0.032833435,1,,
0.004598,0.186127826,0.010196609,0.034782478,1,,
0.005542522,0.166463435,0.009418435,0.019974087,1,,
0.004363783,0.158470435,0.009383565,0.01441787,1,,
0.005903435,0.162833565,0.009448391,0.018996957,1,,
0.005271304,0.178407478,0.00937213,0.032633652,1,,
0.008444348,0.156042826,0.008985652,0.01307087,1,,
0.005605696,0.164280696,0.009321391,0.013886,1,,
0.004378739,0.160369739,0.009291826,0.015139174,1,,
0.00905387,0.16500013,0.009436739,0.015286478,1,,
0.005549478,0.158860261,0.009282261,0.018204043,1,,
0.004120783,0.175918652,0.009327261,0.027981957,1,,
0.005516261,0.177119217,0.009391609,0.033155957,1,,
0.005343957,0.170837,0.009419565,0.020716217,1,,
0.005088348,0.189663652,0.009385826,0.03055687,1,,
0.006616652,0.184786739,0.009285043,0.037513783,1,,
0.005429,0.166264826,0.009384609,0.019894,1,,
0.00544387,0.163972348,0.009279174,0.018979,1,,
0.005649696,0.166642609,0.010057565,0.019421217,1,,
0.005380391,0.160500304,0.00926987,0.018598348,1,,
0.005400043,0.180207913,0.009317304,0.033019261,1,,
0.005455522,0.162836609,0.009361348,0.019398478,1,,
0.006048435,0.165530261,0.009186652,0.01835687,1,,
0.004243957,0.220759043,0.009329,0.03787487,1,,
0.011315261,0.413134913,0.021263652,0.045539565,1000,,
0.01180813,0.433422087,0.011716217,0.055303043,1000,,
0.015555696,0.407811957,0.015258043,0.051618522,1000,,
0.012128826,0.41266913,0.012638826,0.048648652,1000,,
0.012456652,0.483732826,0.021064174,0.050080783,1000,,
0.012445609,0.50998513,0.022997609,0.048283391,1000,,
0.012213783,0.41683587,0.012554391,0.048163478,1000,,
0.012609957,0.472638391,0.013614348,0.049108696,1000,,
0.01218113,0.426558565,0.022605826,0.048021174,1000,,
0.012396304,0.401200348,0.011859783,0.048051478,1000,,
0.012639826,0.463010739,0.022207696,0.048774739,1000,,
0.006296043,0.210678565,0.010690783,0.038074304,1,,
0.012129478,0.421208783,0.022326043,0.047665957,1000,,
0.012106087,0.457862304,0.022220826,0.04862813,1000,,
0.006075783,0.303893,0.010294435,0.048281696,1,,
0.011791348,0.387869913,0.012195391,0.0481,1000,,
0.012287826,0.363311957,0.011713435,0.048128565,1000,,
0.006266826,0.202231217,0.009125826,0.034238043,1,,
0.015388652,0.283883478,0.011099565,0.033489478,1000,,
0.012332696,0.453498043,0.021417391,0.047416435,1000,,
0.004956261,0.176156174,0.009985304,0.016137783,1,,
0.022633826,0.321845391,0.011887565,0.024997391,1000,,
0.012630348,0.386268043,0.01169113,0.045475087,1000,,
0.011202783,0.382150913,0.012136,0.045470217,1000,,
0.012649609,0.487588652,0.011416348,0.062323348,1000,,
0.012041913,0.424012261,0.012742522,0.048793609,1000,,
0.015618043,0.426385435,0.014892696,0.050920739,1000,,
0.012661826,0.403182957,0.011751043,0.048975913,1000,,
0.01165913,0.42961813,0.021883261,0.048829261,1000,,
0.012337087,0.390909217,0.022964739,0.048079522,1000,,
0.022582957,0.44950587,0.01244013,0.051559913,1000,,
0.007528478,0.211269304,0.010582739,0.035329348,1,,
0.006463478,0.19804487,0.01055613,0.022608739,1,,
0.00627913,0.186139522,0.009342391,0.021125304,1,,
0.005124696,0.157254,0.009316391,0.020832,1,,
0.005396478,0.175805696,0.010242826,0.020014087,1,,
0.008700609,0.169012565,0.009536957,0.015889522,1,,
0.005587435,0.19436587,0.009568565,0.030643957,1,,
0.005559565,0.201749391,0.009255087,0.03198813,1,,
0.004634913,0.174684609,0.009379174,0.021281957,1,,
0.006975652,0.164082957,0.00933787,0.018657609,1,,
0.005443565,0.159300348,0.009329565,0.019045,1,,
0.00552013,0.22680313,0.009452304,0.044804087,1,,
0.005558826,0.167231391,0.009228565,0.020364609,1,,
0.005585783,0.164360304,0.00946213,0.021740478,1,,
0.004200261,0.177492304,0.009226739,0.030649739,1,,
0.004734304,0.189206565,0.009361304,0.029849174,1,,
0.004558913,0.226273217,0.009138043,0.046141478,1,,
0.005865174,0.174066652,0.00905913,0.035100652,1,,
0.004368783,0.159626652,0.009254391,0.020344217,1,,
0.005322217,0.197789261,0.009342913,0.034758826,1,,
0.005588696,0.182647,0.008991957,0.03287413,1,,
0.004354652,0.180873478,0.009348609,0.031987043,1,,
0.014054,0.204169478,0.009222696,0.032511304,1,,
0.005954087,0.170209696,0.009413435,0.017769,1,,
0.005860261,0.166002217,0.009343478,0.019901435,1,,
0.004737391,0.156649826,0.009378783,0.014005087,1,,
0.005409826,0.207153217,0.00939287,0.044453,1,,
0.018497609,0.407153348,0.010683522,0.046607,2000,,
0.009334174,0.443545609,0.013752087,0.055139565,2000,,
0.009100435,0.522883087,0.01561587,0.065218087,2000,,
0.010511,0.370240565,0.014806957,0.035784522,2000,,
0.021655609,0.483404783,0.014436348,0.132044652,2000,,
0.015643,0.415945174,0.015763913,0.053628261,2000,,
0.008348478,0.389415304,0.014405,0.053445739,2000,,
0.009312783,0.474749739,0.014414261,0.054468652,2000,,
0.015922609,0.487238913,0.017260609,0.048913826,2000,,
0.007790913,0.413903739,0.01413413,0.049002174,2000,,
0.015794522,0.530610391,0.028712,0.05024113,2000,,
0.017313435,0.447997696,0.01364987,0.049052261,2000,,
0.019567217,0.554335348,0.02920113,0.059976826,2000,,
0.021355348,0.419221478,0.018125435,0.04946013,2000,,
0.014688261,0.439816478,0.013709783,0.051830522,2000,,
0.007672913,0.428648826,0.015028957,0.051182043,2000,,
0.011142652,0.399705783,0.013553913,0.052056739,2000,,
0.015277913,0.446117,0.013434652,0.051332913,2000,,
0.010881913,0.398852043,0.012720174,0.049472174,2000,,
0.015798304,0.38553,0.015440261,0.049145087,2000,,
0.008134739,0.396856043,0.013057957,0.048208304,2000,,
0.00959287,0.419381174,0.012918652,0.050125435,2000,,
0.013197174,0.45485187,0.015492435,0.048832739,2000,,
0.015939391,0.398757261,0.015772174,0.051875348,2000,,
0.015564304,0.468093522,0.014190348,0.050447043,2000,,
0.009186957,0.385294,0.011426739,0.049161783,2000,,
0.010599739,0.381359174,0.011292174,0.050486174,2000,,
0.014367217,0.528344522,0.024643087,0.050406739,2000,,
0.013369478,0.407139304,0.014624696,0.048927261,2000,,
0.006321826,0.218236696,0.01044887,0.036846043,1,,
0.005364304,0.212916696,0.010316957,0.034066609,1,,
0.005122957,0.161918478,0.009541304,0.022553391,1,,
0.004522087,0.214541261,0.009147043,0.035309,1,,
0.004628913,0.165484261,0.009411087,0.016302217,1,,
0.004670826,0.22150987,0.009407087,0.045485522,1,,
0.005393652,0.183246565,0.00925887,0.033317913,1,,
0.003957087,0.165702739,0.010385565,0.016748304,1,,
0.005370522,0.166463652,0.009334435,0.020734087,1,,
0.005328609,0.181878783,0.009755696,0.03321587,1,,
0.005397957,0.168408478,0.009488609,0.020557087,1,,
0.005333826,0.194382957,0.01015013,0.031619087,1,,
0.005239087,0.297887043,0.010825565,0.057351304,1,,
0.004203783,0.218979565,0.009546913,0.046153435,1,,
0.005507261,0.178615391,0.00948487,0.022155565,1,,
0.005334565,0.190346174,0.009395522,0.035945261,1,,
0.007318739,0.185781739,0.009407609,0.03189587,1,,
0.004539217,0.171226696,0.009260043,0.016267609,1,,
0.004284522,0.163312087,0.009343957,0.017492696,1,,
0.005421391,0.16990813,0.009275783,0.018769739,1,,
0.008447,0.227950217,0.009454696,0.033127696,1,,
0.005514739,0.166941478,0.009205826,0.019744652,1,,
0.004727609,0.180292913,0.00936387,0.016158304,1,,
0.00450713,0.158760174,0.009301478,0.016166087,1,,
0.006279913,0.167580957,0.009606478,0.020069391,1,,
0.007728652,0.169163261,0.009326174,0.029751217,1,,
0.005565391,0.183418913,0.009326913,0.029764522,1,,
0.005598304,0.207097304,0.009416391,0.034066087,1,,
0.006846826,0.181070957,0.009329435,0.033173,1,,
0.022000522,0.518934304,0.022143261,0.056428174,500,,
0.029656783,0.535891913,0.029472348,0.050736696,500,,
0.023769565,0.557987609,0.023715739,0.058469652,500,,
0.024176174,0.57520013,0.023667435,0.059591913,500,,
0.031125348,0.589077217,0.026990217,0.060006826,500,,
0.028720913,0.628761739,0.031123957,0.067017217,500,,
0.024882174,0.604178696,0.024403087,0.060605478,500,,
0.024595391,0.580520696,0.024093435,0.050892348,500,,
0.02417013,0.58019387,0.023481391,0.060612957,500,,
0.023014435,0.585791217,0.023398304,0.060115609,500,,
0.030917261,0.576337478,0.029346043,0.059508087,500,,
0.024393391,0.576562652,0.024251174,0.051101913,500,,
0.031401652,0.597226478,0.034681217,0.062556043,500,,
0.025014391,0.566676522,0.024835,0.049330174,500,,
0.030757739,0.600837522,0.028238261,0.062648043,500,,
0.024432826,0.578133739,0.024001435,0.059752652,500,,
0.024552913,0.569740565,0.02086,0.06018887,500,,
0.024263087,0.587718652,0.024019522,0.060225348,500,,
0.024352522,0.579653478,0.026563435,0.060403043,500,,
0.030935348,0.604181348,0.027056913,0.070590565,500,,
0.024449217,0.578049696,0.033064304,0.050130913,500,,
0.032095522,0.584728826,0.028208087,0.064243478,500,,
0.022939739,0.585976957,0.024456913,0.060546826,500,,
0.024703609,0.576976783,0.024985609,0.049281348,500,,
0.031432348,0.579788261,0.026991739,0.060367,500,,
0.024509565,0.555904565,0.024202043,0.055999565,500,,
0.024627957,0.576089217,0.024216913,0.059281435,500,,
0.02391987,0.612384217,0.024177565,0.070173913,500,,
0.007838522,0.219393043,0.011665391,0.024343826,1,,
0.006590565,0.197197522,0.011265435,0.019943217,1,,
0.006296826,0.188524957,0.010063609,0.020887391,1,,
0.005416783,0.195129304,0.009260217,0.032596,1,,
0.004206391,0.166082261,0.009402826,0.020389913,1,,
0.004203826,0.155662696,0.009406391,0.013111,1,,
0.005372174,0.175958783,0.009161261,0.033207217,1,,
0.003986304,0.156237391,0.00936513,0.01403887,1,,
0.005315913,0.160091957,0.009429087,0.019020261,1,,
0.005359217,0.175592043,0.00927113,0.028751522,1,,
0.00504187,0.158520652,0.009934087,0.013759217,1,,
0.005406087,0.260599043,0.009243087,0.045333913,1,,
0.005458348,0.170275,0.009366826,0.020449826,1,,
0.004655783,0.163958391,0.009360043,0.014644043,1,,
0.010637348,0.187071,0.009437261,0.017414217,1,,
0.004771217,0.163519043,0.009427957,0.021027348,1,,
0.005871652,0.169434348,0.009465652,0.018510609,1,,
0.004739261,0.180883609,0.009440348,0.032916478,1,,
0.007411,0.206289043,0.009098565,0.035570435,1,,
0.004364261,0.157457304,0.009480783,0.014424,1,,
0.005380478,0.177000261,0.009421261,0.03413287,1,,
0.005462348,0.176257217,0.009391565,0.032707478,1,,
0.004399739,0.164175652,0.009418304,0.01897513,1,,
0.008561043,0.230213304,0.010131739,0.045049696,1,,
0.004693957,0.16886513,0.00955713,0.021755435,1,,
0.005520913,0.165156522,0.009277,0.020554609,1,,
0.008094913,0.159169435,0.009245478,0.01999687,1,,
0.00548313,0.156574739,0.009336087,0.018842696,1,,
0.00466987,0.183477217,0.009358783,0.02923487,1,,
0.005277435,0.161387913,0.009444304,0.019551913,1,,
0.005365348,0.189009435,0.009247043,0.029723478,1,,
0.004543174,0.15027013,0.008687261,0.015014217,1,,
0.00536687,0.189924652,0.010626,0.019008783,1,,
0.005356348,0.169554696,0.010043826,0.019305826,1,,
0.005389043,0.180623304,0.009415652,0.033157826,1,,
0.005397652,0.179474304,0.009304478,0.033548478,1,,
0.005449652,0.188462261,0.00999787,0.033880043,1,,
0.004153217,0.216521348,0.009279957,0.045191217,1,,
0.005061435,0.169008304,0.009225696,0.022714696,1,,
0.005324261,0.162272391,0.009391826,0.020360913,1,,
0.007152174,0.163261739,0.008987087,0.019020696,1,,
0.005525261,0.166881652,0.009488957,0.018613913,1,,
0.004545913,0.164015478,0.009428609,0.015599,1,,
0.005416,0.161241696,0.009417043,0.018700435,1,,
0.00535,0.166862,0.009334783,0.019998261,1,,
0.00539787,0.163906,0.009219,0.019905565,1,,
0.005426739,0.163400826,0.008884304,0.019000087,1,,
0.005381739,0.16075813,0.009338522,0.019901043,1,,
0.005362565,0.161193,0.00939413,0.01915387,1,,
0.004574739,0.16429,0.00936987,0.021496174,1,,
0.006401826,0.156850652,0.009110478,0.020168783,1,,
0.005283043,0.194268696,0.009713696,0.030843435,1,,
0.007190043,0.173351043,0.009305087,0.030942478,1,,
0.004385696,0.156937913,0.00942313,0.014085826,1,,
0.009466348,0.194496,0.009372826,0.03016513,1,,
0.004764261,0.21310713,0.009153609,0.044379043,1,,
0.005519348,0.164486652,0.009434217,0.021336261,1,,
0.005658609,0.165584391,0.009424826,0.021919391,1,,
0.004141522,0.172202043,0.009391261,0.023017652,1,,
0.005324826,0.157372565,0.009323261,0.013914565,1,,
0.005367261,0.231653826,0.009559478,0.032818565,1,,
0.004570478,0.151349348,0.009317043,0.013751652,1,,
0.005335696,0.18105413,0.009182304,0.033205043,1,,
0.005431913,0.169538522,0.009368522,0.019507478,1,,
0.005374217,0.158885609,0.009343565,0.016776696,1,,
0.004632304,0.166553087,0.009456348,0.020698696,1,,
0.004251609,0.161141609,0.009393348,0.020489652,1,,
0.006613261,0.153302,0.009330739,0.012366217,1,,
0.004457217,0.156303826,0.008856174,0.015417522,1,,
0.005504826,0.166858652,0.009722,0.014752957,1,,
0.005416261,0.181026783,0.009458261,0.026744696,1,,
0.005409522,0.165824304,0.009426217,0.018720348,1,,
0.005422,0.165005652,0.00935413,0.018973565,1,,
0.004199087,0.153442826,0.009176522,0.015167609,1,,
0.00538987,0.17570887,0.009390391,0.030839696,1,,
0.004290652,0.156716826,0.009436783,0.014222478,1,,
0.005334783,0.154590609,0.009441913,0.013024391,1,,
0.006812,0.183478957,0.009692217,0.030402304,1,,
0.005445261,0.173094174,0.009362913,0.033110739,1,,
0.005449435,0.161496783,0.009389696,0.019898304,1,,
0.004485826,0.198102043,0.009353783,0.022345565,1,,
0.005378261,0.186906913,0.009188783,0.033804739,1,,
0.004238522,0.154742217,0.009365739,0.014234174,1,,
0.005241652,0.172763957,0.010685087,0.018256739,1,,
0.004177826,0.163454739,0.009378087,0.015913,1,,
0.004379043,0.151719043,0.009345391,0.012921652,1,,
0.003775522,0.155774261,0.009427609,0.019752174,1,,
0.004131913,0.158763043,0.009459522,0.013959783,1,,
0.004261826,0.161928087,0.009303348,0.019732435,1,,
0.004161522,0.161409435,0.009376609,0.016381826,1,,
0.005220957,0.174449565,0.009262174,0.031291391,1,,
0.005200304,0.159978391,0.009187522,0.021146609,1,,
0.005372261,0.157294783,0.009224783,0.019812,1,,
0.005339,0.160075174,0.009355348,0.019512304,1,,
0.005203435,0.21149687,0.009188087,0.043465435,1,,
0.006873565,0.178226522,0.009231043,0.035566391,1,,
0.005106217,0.247374087,0.009920957,0.074150957,1,,
0.00547213,0.209879348,0.009383696,0.038919217,1,,
0.004615957,0.169062261,0.009401609,0.021830609,1,,
